PÉRIODE DE RÉFÉRENCE;GÉO;DGUID;Type de matières récupérées;Sources des matières préparées en vue du recyclage;UNITÉ DE MESURE;IDENTIFICATEUR D'UNITÉ DE MESURE;FACTEUR SCALAIRE;IDENTIFICATEUR SCALAIRE;VECTEUR;COORDONNÉES;VALEUR;STATUS;SYMBOLE;TERMINÉ;DÉCIMALES
2018;Île-du-Prince-Édouard;2021A000211;Autres matières;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315225;3.15.2;127;;;;0
2018;Île-du-Prince-Édouard;2021A000211;Autres matières;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315226;3.15.3;208;;;;0
2018;Nouvelle-Écosse;2021A000212;Toutes les matières;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315227;4.1.1;316688;;;;0
2018;Nouvelle-Écosse;2021A000212;Toutes les matières;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315228;4.1.2;;..;;;0
2018;Nouvelle-Écosse;2021A000212;Toutes les matières;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315229;4.1.3;;..;;;0
2018;Nouvelle-Écosse;2021A000212;Toutes les fibres de papier;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315230;4.2.1;73462;;;;0
2018;Nouvelle-Écosse;2021A000212;Toutes les fibres de papier;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315231;4.2.2;39869;;;;0
2018;Nouvelle-Écosse;2021A000212;Toutes les fibres de papier;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315232;4.2.3;33593;;;;0
2018;Nouvelle-Écosse;2021A000212;Verre;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315233;4.3.1;4184;;;;0
2018;Nouvelle-Écosse;2021A000212;Verre;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315234;4.3.2;;x;;;0
2018;Nouvelle-Écosse;2021A000212;Verre;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315235;4.3.3;;x;;;0
2018;Nouvelle-Écosse;2021A000212;Métaux ferreux;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315236;4.4.1;5536;;;;0
2018;Nouvelle-Écosse;2021A000212;Métaux ferreux;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315237;4.4.2;5128;;;;0
2018;Nouvelle-Écosse;2021A000212;Métaux ferreux;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315238;4.4.3;408;;;;0
2018;Nouvelle-Écosse;2021A000212;Cuivre et aluminium;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315239;4.5.1;455;;;;0
2018;Nouvelle-Écosse;2021A000212;Cuivre et aluminium;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315240;4.5.2;424;;;;0
2018;Nouvelle-Écosse;2021A000212;Cuivre et aluminium;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315241;4.5.3;31;;;;0
2018;Nouvelle-Écosse;2021A000212;Métaux mélangés;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315242;4.6.1;;x;;;0
2018;Nouvelle-Écosse;2021A000212;Métaux mélangés;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315243;4.6.2;;x;;;0
2018;Nouvelle-Écosse;2021A000212;Métaux mélangés;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315244;4.6.3;;x;;;0
2018;Nouvelle-Écosse;2021A000212;Électroménagers;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315245;4.7.1;1096;;;;0
2018;Nouvelle-Écosse;2021A000212;Électroménagers;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315246;4.7.2;;x;;;0
2018;Nouvelle-Écosse;2021A000212;Électroménagers;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315247;4.7.3;;x;;;0
2018;Nouvelle-Écosse;2021A000212;Matériel électronique;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315248;4.8.1;3169;;;;0
2018;Nouvelle-Écosse;2021A000212;Matériel électronique;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315249;4.8.2;;..;;;0
2018;Nouvelle-Écosse;2021A000212;Matériel électronique;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315250;4.8.3;;..;;;0
2018;Nouvelle-Écosse;2021A000212;Matières plastiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315251;4.9.1;15021;;;;0
2018;Nouvelle-Écosse;2021A000212;Matières plastiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315252;4.9.2;10725;;;;0
2018;Nouvelle-Écosse;2021A000212;Matières plastiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315253;4.9.3;4296;;;;0
2018;Nouvelle-Écosse;2021A000212;Récipients triangulaires et aseptiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315254;4.10.1;1054;;;;0
2018;Nouvelle-Écosse;2021A000212;Récipients triangulaires et aseptiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315255;4.10.2;972;;;;0
2018;Nouvelle-Écosse;2021A000212;Récipients triangulaires et aseptiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315256;4.10.3;82;;;;0
2018;Nouvelle-Écosse;2021A000212;Textiles;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315257;4.11.1;;x;;;0
2018;Nouvelle-Écosse;2021A000212;Textiles;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315258;4.11.2;;x;;;0
2018;Nouvelle-Écosse;2021A000212;Textiles;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315259;4.11.3;;x;;;0
2018;Nouvelle-Écosse;2021A000212;Pneus;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315260;4.12.1;14272;;;;0
2018;Nouvelle-Écosse;2021A000212;Pneus;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315261;4.12.2;;..;;;0
2018;Nouvelle-Écosse;2021A000212;Pneus;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315262;4.12.3;;..;;;0
2018;Nouvelle-Écosse;2021A000212;Déchets provenant de la construction, de la rénovation et de la démolition;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315263;4.13.1;49594;;;;0
2018;Nouvelle-Écosse;2021A000212;Déchets provenant de la construction, de la rénovation et de la démolition;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315264;4.13.2;5256;;;;0
2018;Nouvelle-Écosse;2021A000212;Déchets provenant de la construction, de la rénovation et de la démolition;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315265;4.13.3;44339;;;;0
2018;Nouvelle-Écosse;2021A000212;Toutes les matières organiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315266;4.14.1;148348;;;;0
2018;Nouvelle-Écosse;2021A000212;Toutes les matières organiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315267;4.14.2;97195;;;;0
2018;Nouvelle-Écosse;2021A000212;Toutes les matières organiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315268;4.14.3;51153;;;;0
2018;Nouvelle-Écosse;2021A000212;Déchets de nourriture et matières organiques séparées à la source;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1586588738;4.16.1;97760;;;;0
2018;Nouvelle-Écosse;2021A000212;Déchets de nourriture et matières organiques séparées à la source;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1586588739;4.16.2;;..;;;0
2018;Nouvelle-Écosse;2021A000212;Déchets de nourriture et matières organiques séparées à la source;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1586588740;4.16.3;;..;;;0
2018;Nouvelle-Écosse;2021A000212;Feuilles et résidus de jardin;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1586588741;4.17.1;18356;;;;0
2018;Nouvelle-Écosse;2021A000212;Feuilles et résidus de jardin;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1586588742;4.17.2;;..;;;0
2018;Nouvelle-Écosse;2021A000212;Feuilles et résidus de jardin;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1586588743;4.17.3;;..;;;0
2018;Nouvelle-Écosse;2021A000212;Autres matières organiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1586588744;4.18.1;32232;;;;0
2018;Nouvelle-Écosse;2021A000212;Autres matières organiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1586588745;4.18.2;;..;;;0
2018;Nouvelle-Écosse;2021A000212;Autres matières organiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1586588746;4.18.3;;..;;;0
2018;Nouvelle-Écosse;2021A000212;Autres matières;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315269;4.15.1;;x;;;0
2018;Nouvelle-Écosse;2021A000212;Autres matières;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315270;4.15.2;;x;;;0
2018;Nouvelle-Écosse;2021A000212;Autres matières;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315271;4.15.3;;x;;;0
2018;Nouveau-Brunswick;2021A000213;Toutes les matières;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315272;5.1.1;163740;;;;0
2018;Nouveau-Brunswick;2021A000213;Toutes les matières;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315273;5.1.2;;..;;;0
2018;Nouveau-Brunswick;2021A000213;Toutes les matières;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315274;5.1.3;;..;;;0
2018;Nouveau-Brunswick;2021A000213;Toutes les fibres de papier;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315275;5.2.1;28120;;;;0
2018;Nouveau-Brunswick;2021A000213;Toutes les fibres de papier;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315276;5.2.2;16464;;;;0
2018;Nouveau-Brunswick;2021A000213;Toutes les fibres de papier;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315277;5.2.3;11656;;;;0
2018;Nouveau-Brunswick;2021A000213;Verre;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315278;5.3.1;4404;;;;0
2018;Nouveau-Brunswick;2021A000213;Verre;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315279;5.3.2;2220;;;;0
2018;Nouveau-Brunswick;2021A000213;Verre;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315280;5.3.3;2184;;;;0
2018;Nouveau-Brunswick;2021A000213;Métaux ferreux;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315281;5.4.1;1519;;;;0
2018;Nouveau-Brunswick;2021A000213;Métaux ferreux;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315282;5.4.2;1101;;;;0
2018;Nouveau-Brunswick;2021A000213;Métaux ferreux;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315283;5.4.3;418;;;;0
2018;Nouveau-Brunswick;2021A000213;Cuivre et aluminium;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315284;5.5.1;2159;;;;0
2018;Nouveau-Brunswick;2021A000213;Cuivre et aluminium;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315285;5.5.2;2011;;;;0
2018;Nouveau-Brunswick;2021A000213;Cuivre et aluminium;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315286;5.5.3;148;;;;0
2018;Nouveau-Brunswick;2021A000213;Métaux mélangés;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315287;5.6.1;618;;;;0
2018;Nouveau-Brunswick;2021A000213;Métaux mélangés;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315288;5.6.2;;x;;;0
2018;Nouveau-Brunswick;2021A000213;Métaux mélangés;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315289;5.6.3;;x;;;0
2018;Nouveau-Brunswick;2021A000213;Électroménagers;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315290;5.7.1;134;;;;0
2018;Nouveau-Brunswick;2021A000213;Électroménagers;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315291;5.7.2;;x;;;0
2018;Nouveau-Brunswick;2021A000213;Électroménagers;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315292;5.7.3;;x;;;0
2018;Nouveau-Brunswick;2021A000213;Matériel électronique;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315293;5.8.1;861;;;;0
2018;Nouveau-Brunswick;2021A000213;Matériel électronique;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315294;5.8.2;;..;;;0
2018;Nouveau-Brunswick;2021A000213;Matériel électronique;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315295;5.8.3;;..;;;0
2018;Nouveau-Brunswick;2021A000213;Matières plastiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315296;5.9.1;5477;;;;0
2018;Nouveau-Brunswick;2021A000213;Matières plastiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315297;5.9.2;3133;;;;0
2018;Nouveau-Brunswick;2021A000213;Matières plastiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315298;5.9.3;2344;;;;0
2018;Nouveau-Brunswick;2021A000213;Récipients triangulaires et aseptiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315299;5.10.1;473;;;;0
2018;Nouveau-Brunswick;2021A000213;Récipients triangulaires et aseptiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315300;5.10.2;;x;;;0
2018;Nouveau-Brunswick;2021A000213;Récipients triangulaires et aseptiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315301;5.10.3;;x;;;0
2018;Nouveau-Brunswick;2021A000213;Textiles;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315302;5.11.1;0;;;;0
2018;Nouveau-Brunswick;2021A000213;Textiles;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315303;5.11.2;0;;;;0
2018;Nouveau-Brunswick;2021A000213;Textiles;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315304;5.11.3;0;;;;0
2018;Nouveau-Brunswick;2021A000213;Pneus;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315305;5.12.1;10845;;;;0
2018;Nouveau-Brunswick;2021A000213;Pneus;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315306;5.12.2;;..;;;0
2018;Nouveau-Brunswick;2021A000213;Pneus;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315307;5.12.3;;..;;;0
2018;Nouveau-Brunswick;2021A000213;Déchets provenant de la construction, de la rénovation et de la démolition;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315308;5.13.1;10816;;;;0
2018;Nouveau-Brunswick;2021A000213;Déchets provenant de la construction, de la rénovation et de la démolition;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315309;5.13.2;640;;;;0
2018;Nouveau-Brunswick;2021A000213;Déchets provenant de la construction, de la rénovation et de la démolition;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315310;5.13.3;10176;;;;0
2018;Nouveau-Brunswick;2021A000213;Toutes les matières organiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315311;5.14.1;94261;;;;0
2018;Nouveau-Brunswick;2021A000213;Toutes les matières organiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315312;5.14.2;;x;;;0
2018;Nouveau-Brunswick;2021A000213;Toutes les matières organiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315313;5.14.3;;x;;;0
2018;Nouveau-Brunswick;2021A000213;Déchets de nourriture et matières organiques séparées à la source;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1586588747;5.16.1;;x;;;0
2018;Nouveau-Brunswick;2021A000213;Déchets de nourriture et matières organiques séparées à la source;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1586588748;5.16.2;;..;;;0
2018;Nouveau-Brunswick;2021A000213;Déchets de nourriture et matières organiques séparées à la source;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1586588749;5.16.3;;..;;;0
2018;Nouveau-Brunswick;2021A000213;Feuilles et résidus de jardin;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1586588750;5.17.1;16415;;;;0
2018;Nouveau-Brunswick;2021A000213;Feuilles et résidus de jardin;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1586588751;5.17.2;;..;;;0
2018;Nouveau-Brunswick;2021A000213;Feuilles et résidus de jardin;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1586588752;5.17.3;;..;;;0
2018;Nouveau-Brunswick;2021A000213;Autres matières organiques;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1586588753;5.18.1;;x;;;0
2018;Nouveau-Brunswick;2021A000213;Autres matières organiques;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1586588754;5.18.2;;..;;;0
2018;Nouveau-Brunswick;2021A000213;Autres matières organiques;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1586588755;5.18.3;;..;;;0
2018;Nouveau-Brunswick;2021A000213;Autres matières;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315314;5.15.1;4053;;;;0
2018;Nouveau-Brunswick;2021A000213;Autres matières;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315315;5.15.2;3689;;;;0
2018;Nouveau-Brunswick;2021A000213;Autres matières;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315316;5.15.3;364;;;;0
2018;Québec;2021A000224;Toutes les matières;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315317;6.1.1;2511744;;;;0
2018;Québec;2021A000224;Toutes les matières;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315318;6.1.2;;..;;;0
2018;Québec;2021A000224;Toutes les matières;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315319;6.1.3;;..;;;0
2018;Québec;2021A000224;Toutes les fibres de papier;Toutes les sources des matières récupérées;Tonnes;287;unités;0;v1248315320;6.2.1;1100000;;;;0
2018;Québec;2021A000224;Toutes les fibres de papier;Sources des matières résidentielles récupérées;Tonnes;287;unités;0;v1248315321;6.2.2;527000;;;;0
2018;Québec;2021A000224;Toutes les fibres de papier;Sources des matières non résidentielles récupérées;Tonnes;287;unités;0;v1248315322;6.2.3;573000;;;;0
